	weight	causal_ROC	independent_ROC
3329	(0.1, 0.1, 0.1, 0.2, 0.2, 0.3)	0.8691318407661898	0.8881580125352594
4913	(0.15, 0.05, 0.1, 0.25, 0.35, 0.1)	0.8691313610981202	0.8857088656408214
70	(0.05, 0.05, 0.05, 0.3, 0.4, 0.15)	0.8691309613747287	0.8829870546764339
1650	(0.05, 0.2, 0.1, 0.2, 0.25, 0.2)	0.869130481706659	0.8853860979773728
2919	(0.1, 0.05, 0.15, 0.2, 0.25, 0.25)	0.8691264844727449	0.8873508891927145
7538	(0.25, 0.05, 0.05, 0.2, 0.35, 0.1)	0.8691255251366055	0.8887531222863171
663	(0.05, 0.1, 0.05, 0.15, 0.45, 0.2)	0.8691205685665521	0.8856775469682707
5282	(0.15, 0.1, 0.1, 0.15, 0.3, 0.2)	0.8691186498942731	0.8886044842433465
6772	(0.2, 0.1, 0.1, 0.2, 0.25, 0.15)	0.8691168111666725	0.8883834472930928
3717	(0.1, 0.15, 0.1, 0.2, 0.2, 0.25)	0.8691120944306541	0.8875293302352663
3263	(0.1, 0.1, 0.05, 0.3, 0.15, 0.3)	0.8691108153158015	0.8873301331115834
85	(0.05, 0.05, 0.05, 0.4, 0.2, 0.25)	0.8691092164222358	0.8846896580277392
3398	(0.1, 0.1, 0.15, 0.2, 0.25, 0.2)	0.8691082570860964	0.8866711059392895
6728	(0.2, 0.1, 0.05, 0.3, 0.3, 0.05)	0.8691060186351045	0.885739139834072
759	(0.05, 0.1, 0.1, 0.15, 0.4, 0.2)	0.869104419741539	0.8857510139145375
4918	(0.15, 0.05, 0.1, 0.3, 0.2, 0.2)	0.8691024211245818	0.8871196273398377
2825	(0.1, 0.05, 0.1, 0.15, 0.3, 0.3)	0.8691009021756945	0.888770603571447
3656	(0.1, 0.15, 0.05, 0.2, 0.4, 0.1)	0.8691006623416596	0.8846408816297421
2928	(0.1, 0.05, 0.15, 0.25, 0.25, 0.2)	0.8690912288696222	0.8861864596907636
1264	(0.05, 0.15, 0.1, 0.2, 0.35, 0.15)	0.8690903494781611	0.8842495709938707
7779	(0.25, 0.1, 0.05, 0.2, 0.25, 0.15)	0.8690902695334828	0.8895997944841691
1272	(0.05, 0.15, 0.1, 0.25, 0.3, 0.15)	0.8690897099207349	0.8838942674075589
256	(0.05, 0.05, 0.15, 0.2, 0.35, 0.2)	0.8690887505845954	0.8850938636636928
2731	(0.1, 0.05, 0.05, 0.15, 0.45, 0.2)	0.8690881909718474	0.8871586971482481
149	(0.05, 0.05, 0.1, 0.15, 0.4, 0.25)	0.8690870717463516	0.8865815320227615
7783	(0.25, 0.1, 0.05, 0.25, 0.3, 0.05)	0.8690845934613247	0.8873643574784279
6952	(0.2, 0.15, 0.05, 0.25, 0.3, 0.05)	0.8690818753422632	0.8861008438010577
5542	(0.15, 0.15, 0.05, 0.15, 0.25, 0.25)	0.8690785176657753	0.8894675853938004
7545	(0.25, 0.05, 0.05, 0.25, 0.35, 0.05)	0.869077878108349	0.8872446899928894
770	(0.05, 0.1, 0.1, 0.2, 0.4, 0.15)	0.8690758794913919	0.8840285890162116
6449	(0.2, 0.05, 0.1, 0.2, 0.25, 0.2)	0.8690736410404001	0.8890142656710535
6705	(0.2, 0.1, 0.05, 0.15, 0.3, 0.2)	0.8690714825340864	0.8898643932891466
33	(0.05, 0.05, 0.05, 0.15, 0.3, 0.4)	0.8690705231979471	0.888904296921874
265	(0.05, 0.05, 0.15, 0.25, 0.3, 0.2)	0.8690688443597032	0.8847284451199477
675	(0.05, 0.1, 0.05, 0.2, 0.45, 0.15)	0.8690686045256681	0.8838688622155577
5793	(0.15, 0.2, 0.05, 0.2, 0.2, 0.2)	0.869067405355494	0.8880958699435109
690	(0.05, 0.1, 0.05, 0.3, 0.15, 0.35)	0.8690643674577193	0.8866673128302518
2776	(0.1, 0.05, 0.05, 0.4, 0.2, 0.2)	0.869062288896084	0.8853046992710066
843	(0.05, 0.1, 0.15, 0.15, 0.3, 0.25)	0.8690618891726926	0.886634549163782
6706	(0.2, 0.1, 0.05, 0.15, 0.35, 0.15)	0.869059730666379	0.8890907561100312
3709	(0.1, 0.15, 0.1, 0.15, 0.25, 0.25)	0.8690589312195961	0.8881210316854496
756	(0.05, 0.1, 0.1, 0.15, 0.25, 0.35)	0.8690572523813522	0.8881876898831956
1903	(0.05, 0.25, 0.05, 0.15, 0.3, 0.2)	0.8690537348155076	0.885910190989244
2777	(0.1, 0.05, 0.05, 0.4, 0.25, 0.15)	0.8690520559772636	0.8843539089787023
4822	(0.15, 0.05, 0.05, 0.2, 0.45, 0.1)	0.8690514164198374	0.8859107485684194
3399	(0.1, 0.1, 0.15, 0.2, 0.3, 0.15)	0.8690472592965668	0.8857835341309448
7548	(0.25, 0.05, 0.05, 0.3, 0.3, 0.05)	0.8690410236116607	0.8869265478806273
1602	(0.05, 0.2, 0.05, 0.3, 0.25, 0.15)	0.8690392648287384	0.8834943889001348
1195	(0.05, 0.15, 0.05, 0.3, 0.15, 0.3)	0.8690386252713121	0.8860568264591202
1205	(0.05, 0.15, 0.05, 0.35, 0.25, 0.15)	0.8690383854372774	0.8831439386086165
3668	(0.1, 0.15, 0.05, 0.3, 0.15, 0.25)	0.8690352675948244	0.8866540958478288
3711	(0.1, 0.15, 0.1, 0.15, 0.35, 0.15)	0.8690349478161111	0.8863983476306059
5283	(0.15, 0.1, 0.1, 0.15, 0.35, 0.15)	0.869032309641728	0.8877231400446642
3995	(0.1, 0.2, 0.05, 0.3, 0.2, 0.15)	0.8690317500289799	0.8850933060845175
6402	(0.2, 0.05, 0.05, 0.3, 0.35, 0.05)	0.8690315101949452	0.8855267571408774
860	(0.05, 0.1, 0.15, 0.25, 0.25, 0.2)	0.8690313503055885	0.8848059093591754
3984	(0.1, 0.2, 0.05, 0.2, 0.35, 0.1)	0.8690296714673446	0.8847244399737588
60	(0.05, 0.05, 0.05, 0.25, 0.45, 0.15)	0.8690285522418486	0.8831569121409771
6451	(0.2, 0.05, 0.1, 0.2, 0.35, 0.1)	0.8690285522418486	0.8873986682307785
1642	(0.05, 0.2, 0.1, 0.15, 0.3, 0.2)	0.8690279926291006	0.8858661657940788
787	(0.05, 0.1, 0.1, 0.3, 0.3, 0.15)	0.8690272731269962	0.8834201916036807
5240	(0.15, 0.1, 0.05, 0.3, 0.15, 0.25)	0.8690251146206824	0.8877681861594462
6396	(0.2, 0.05, 0.05, 0.25, 0.4, 0.05)	0.8690228761696905	0.8857721076844651
5289	(0.15, 0.1, 0.1, 0.2, 0.2, 0.25)	0.8690195184932026	0.888560521874004
3321	(0.1, 0.1, 0.1, 0.15, 0.25, 0.3)	0.8690181594336719	0.8887580541133887
79	(0.05, 0.05, 0.05, 0.35, 0.35, 0.15)	0.8690146418678275	0.8827136681095245
6947	(0.2, 0.15, 0.05, 0.2, 0.2, 0.2)	0.8690136825316881	0.8891662963084426
1910	(0.05, 0.25, 0.05, 0.2, 0.2, 0.25)	0.8690114440806963	0.8862038074710207
2763	(0.1, 0.05, 0.05, 0.3, 0.4, 0.1)	0.8690095254084172	0.8834878236016761
3239	(0.1, 0.1, 0.05, 0.15, 0.45, 0.15)	0.8690067273446775	0.8861893261189185
6778	(0.2, 0.1, 0.1, 0.25, 0.25, 0.1)	0.869006327621286	0.8870897693676617
7536	(0.25, 0.05, 0.05, 0.2, 0.25, 0.2)	0.8690056880638599	0.8901669074780446
188	(0.05, 0.05, 0.1, 0.35, 0.25, 0.2)	0.8690029699447982	0.8840424421100882
4217	(0.1, 0.25, 0.05, 0.2, 0.25, 0.15)	0.86900289000012	0.8858972567230226
3660	(0.1, 0.15, 0.05, 0.25, 0.15, 0.3)	0.869002330387372	0.8876696988293415
1902	(0.05, 0.25, 0.05, 0.15, 0.25, 0.25)	0.869002330387372	0.8868285553038753
4905	(0.15, 0.05, 0.1, 0.2, 0.4, 0.1)	0.8689983331534579	0.8859498969091077
4895	(0.15, 0.05, 0.1, 0.15, 0.35, 0.2)	0.86899777354071	0.8884674140049563
4808	(0.15, 0.05, 0.05, 0.15, 0.3, 0.3)	0.8689959348131093	0.8900189683723498
3341	(0.1, 0.1, 0.1, 0.25, 0.35, 0.1)	0.8689957749237528	0.8842093153480595
2827	(0.1, 0.05, 0.1, 0.15, 0.4, 0.2)	0.8689947356429352	0.8871300721328399
3235	(0.1, 0.1, 0.05, 0.15, 0.25, 0.35)	0.8689947356429351	0.8895527143833817
2921	(0.1, 0.05, 0.15, 0.2, 0.35, 0.15)	0.8689918576345168	0.8855858997995983
708	(0.05, 0.1, 0.05, 0.4, 0.2, 0.2)	0.8689913779664472	0.8837923168039852
3254	(0.1, 0.1, 0.05, 0.25, 0.15, 0.35)	0.8689907384090211	0.8881600308148094
1186	(0.05, 0.15, 0.05, 0.25, 0.15, 0.35)	0.8689892194601335	0.8870561968187266
6949	(0.2, 0.15, 0.05, 0.2, 0.35, 0.05)	0.8689884999580292	0.8864485768757497
4041	(0.1, 0.2, 0.1, 0.2, 0.25, 0.15)	0.868986501341072	0.885847804947433
6712	(0.2, 0.1, 0.05, 0.2, 0.2, 0.25)	0.8689865013410719	0.8897477571495472
4971	(0.15, 0.05, 0.15, 0.2, 0.3, 0.15)	0.8689851422815411	0.8869817325125264
187	(0.05, 0.05, 0.1, 0.35, 0.2, 0.25)	0.8689818645497317	0.8848683111074421
4970	(0.15, 0.05, 0.15, 0.2, 0.25, 0.2)	0.8689818645497316	0.887721168884481
5602	(0.15, 0.15, 0.1, 0.15, 0.3, 0.15)	0.8689814648263401	0.8877472887202142
244	(0.05, 0.05, 0.15, 0.15, 0.3, 0.3)	0.8689797859880962	0.8872711003980518
7543	(0.25, 0.05, 0.05, 0.25, 0.2, 0.2)	0.868978027205174	0.8896084565944559
3324	(0.1, 0.1, 0.1, 0.15, 0.4, 0.15)	0.8689772277583913	0.8862309482263705
1641	(0.05, 0.2, 0.1, 0.15, 0.25, 0.25)	0.8689769879243564	0.8867247042191686
6377	(0.2, 0.05, 0.05, 0.15, 0.35, 0.2)	0.8689765882009649	0.8897605264979843
2758	(0.1, 0.05, 0.05, 0.3, 0.15, 0.35)	0.8689681940097453	0.887673272048
6716	(0.2, 0.1, 0.05, 0.2, 0.4, 0.05)	0.8689676343969971	0.8863120013907125
660	(0.05, 0.1, 0.05, 0.15, 0.25, 0.4)	0.8689675544523191	0.8889264430243297
5788	(0.15, 0.2, 0.05, 0.15, 0.25, 0.2)	0.8689673146182841	0.8886724460769106
2929	(0.1, 0.05, 0.15, 0.25, 0.3, 0.15)	0.8689640368864745	0.8852331092461895
4894	(0.15, 0.05, 0.1, 0.15, 0.3, 0.25)	0.86896051932063	0.8891715579710829
5615	(0.15, 0.15, 0.1, 0.25, 0.25, 0.1)	0.8689604393759518	0.885803025842397
7787	(0.25, 0.1, 0.05, 0.3, 0.25, 0.05)	0.8689603594312736	0.8869437228898722
7780	(0.25, 0.1, 0.05, 0.2, 0.35, 0.05)	0.8689596399291689	0.8876912088203435
2834	(0.1, 0.05, 0.1, 0.2, 0.2, 0.35)	0.868959080316421	0.8885384778635099
157	(0.05, 0.05, 0.1, 0.2, 0.2, 0.4)	0.8689587605377078	0.8878890316291578
7133	(0.2, 0.2, 0.05, 0.2, 0.25, 0.1)	0.8689566819760726	0.88758291280869
5560	(0.15, 0.15, 0.05, 0.25, 0.35, 0.05)	0.868952285018767	0.8844782177218828
2738	(0.1, 0.05, 0.05, 0.2, 0.2, 0.4)	0.8689518852953757	0.8892453704593736
5608	(0.15, 0.15, 0.1, 0.2, 0.2, 0.2)	0.8689478880614616	0.8878761758952145
1649	(0.05, 0.2, 0.1, 0.2, 0.2, 0.25)	0.8689476482274267	0.8861117833474127
263	(0.05, 0.05, 0.15, 0.25, 0.2, 0.3)	0.8689470886146786	0.8861545284664429
3271	(0.1, 0.1, 0.05, 0.35, 0.15, 0.25)	0.8689462092232176	0.88627935552266
6456	(0.2, 0.05, 0.1, 0.25, 0.2, 0.2)	0.8689458894445045	0.888442228703334
3390	(0.1, 0.1, 0.15, 0.15, 0.3, 0.2)	0.8689456496104695	0.8871368573216774
1278	(0.05, 0.15, 0.1, 0.3, 0.2, 0.2)	0.8689442905509388	0.8844440718873166
245	(0.05, 0.05, 0.15, 0.15, 0.35, 0.25)	0.8689410128191293	0.8864696942053608
5614	(0.15, 0.15, 0.1, 0.25, 0.2, 0.15)	0.8689386144787807	0.8866797052237534
2861	(0.1, 0.05, 0.1, 0.35, 0.2, 0.2)	0.8689383746447458	0.8854588502799079
1330	(0.05, 0.15, 0.15, 0.2, 0.25, 0.2)	0.8689382147553892	0.8852037067612271
3250	(0.1, 0.1, 0.05, 0.2, 0.45, 0.1)	0.8689370155852151	0.8843320141795368
172	(0.05, 0.05, 0.1, 0.25, 0.4, 0.15)	0.8689351768576147	0.8833657608816524
7964	(0.25, 0.15, 0.05, 0.2, 0.25, 0.1)	0.86893445735551	0.8887175393110597
2862	(0.1, 0.05, 0.1, 0.35, 0.25, 0.15)	0.8689287013386736	0.8845828541293717
859	(0.05, 0.1, 0.15, 0.25, 0.2, 0.25)	0.8689267027217167	0.8855201839891911
680	(0.05, 0.1, 0.05, 0.25, 0.15, 0.4)	0.8689263829430035	0.8874887997264816
850	(0.05, 0.1, 0.15, 0.2, 0.2, 0.3)	0.8689258233302554	0.8866466352813989
699	(0.05, 0.1, 0.05, 0.35, 0.15, 0.3)	0.8689245442154029	0.8856384221872659
3333	(0.1, 0.1, 0.1, 0.2, 0.4, 0.1)	0.8689241444920115	0.8844557260774032
1918	(0.05, 0.25, 0.05, 0.25, 0.2, 0.2)	0.8689236648239418	0.8847871637043662
3720	(0.1, 0.15, 0.1, 0.2, 0.35, 0.1)	0.8689231851558721	0.8846491510786377
1912	(0.05, 0.25, 0.05, 0.2, 0.3, 0.15)	0.8689182285858186	0.8841723580579333
3278	(0.1, 0.1, 0.05, 0.4, 0.2, 0.15)	0.8689174291390358	0.8843374014938221
5545	(0.15, 0.15, 0.05, 0.15, 0.4, 0.1)	0.868916629692253	0.8867010660034269
844	(0.05, 0.1, 0.15, 0.15, 0.35, 0.2)	0.8689159901348268	0.885644437759777
44	(0.05, 0.05, 0.05, 0.2, 0.2, 0.45)	0.8689159901348267	0.8885411872271082
2911	(0.1, 0.05, 0.15, 0.15, 0.3, 0.25)	0.868914631075296	0.8878100360105049
6777	(0.2, 0.1, 0.1, 0.25, 0.2, 0.15)	0.8689141514072262	0.887797172423334
5216	(0.15, 0.1, 0.05, 0.15, 0.25, 0.3)	0.868912392624304	0.8899927857107943
4850	(0.15, 0.05, 0.05, 0.4, 0.2, 0.15)	0.8689116731221994	0.8856927115511934
5243	(0.15, 0.1, 0.05, 0.3, 0.35, 0.05)	0.8689113533434862	0.8840156626032181
5281	(0.15, 0.1, 0.1, 0.15, 0.25, 0.25)	0.8689101541733121	0.889150605559256
4835	(0.15, 0.05, 0.05, 0.3, 0.15, 0.3)	0.8689088750584596	0.8881860564118087
3406	(0.1, 0.1, 0.15, 0.25, 0.25, 0.15)	0.8689071162755373	0.8852919534822531
5232	(0.15, 0.1, 0.05, 0.25, 0.15, 0.3)	0.8689063967734328	0.8886277612106084
2927	(0.1, 0.05, 0.15, 0.25, 0.2, 0.25)	0.8689035187650146	0.8867328872825584
1651	(0.05, 0.2, 0.1, 0.2, 0.3, 0.15)	0.8689034388203363	0.8842027736092843
2754	(0.1, 0.05, 0.05, 0.25, 0.45, 0.1)	0.8689023195948403	0.8836498749577654
4811	(0.15, 0.05, 0.05, 0.15, 0.45, 0.15)	0.8689017599820925	0.8875212963832053
5348	(0.15, 0.1, 0.15, 0.2, 0.25, 0.15)	0.8689008805906313	0.8869826042208148
6956	(0.2, 0.15, 0.05, 0.3, 0.25, 0.05)	0.8688939254036208	0.8856480031252075
4978	(0.15, 0.05, 0.15, 0.25, 0.25, 0.15)	0.8688937655142641	0.8865272505120618
181	(0.05, 0.05, 0.1, 0.3, 0.35, 0.15)	0.8688933657908726	0.8830782306514373
4216	(0.1, 0.25, 0.05, 0.2, 0.2, 0.2)	0.8688905677271329	0.8867022596940558
5237	(0.15, 0.1, 0.05, 0.25, 0.4, 0.05)	0.8688900081143849	0.8842714265268968
5557	(0.15, 0.15, 0.05, 0.25, 0.15, 0.25)	0.8688899281697066	0.8880823545384307
1592	(0.05, 0.2, 0.05, 0.25, 0.15, 0.3)	0.8688898482250282	0.8863338961898777
842	(0.05, 0.1, 0.15, 0.15, 0.25, 0.3)	0.8688897682803499	0.8872665847920547
5562	(0.15, 0.15, 0.05, 0.3, 0.15, 0.2)	0.8688892086676019	0.8870442520592106
4817	(0.15, 0.05, 0.05, 0.2, 0.2, 0.35)	0.8688885691101758	0.8897431865709553
2767	(0.1, 0.05, 0.05, 0.35, 0.15, 0.3)	0.868887210050645	0.8868014459614368
5601	(0.15, 0.15, 0.1, 0.15, 0.25, 0.2)	0.8688832927614091	0.8884634638313625
1279	(0.05, 0.15, 0.1, 0.3, 0.25, 0.15)	0.868882653203983	0.8833961371668646
4901	(0.15, 0.05, 0.1, 0.2, 0.2, 0.3)	0.8688788958041036	0.888992936304291
2771	(0.1, 0.05, 0.05, 0.35, 0.35, 0.1)	0.8688786559700687	0.8832124187552169
65	(0.05, 0.05, 0.05, 0.3, 0.15, 0.4)	0.8688780164126425	0.8869555184380596
4034	(0.1, 0.2, 0.1, 0.15, 0.3, 0.15)	0.8688774567998945	0.8863194383974591
6378	(0.2, 0.05, 0.05, 0.15, 0.4, 0.15)	0.8688733796213021	0.8888866271592765
8388	(0.3, 0.05, 0.05, 0.25, 0.3, 0.05)	0.8688678634385005	0.8883120064796042
1322	(0.05, 0.15, 0.15, 0.15, 0.3, 0.2)	0.8688658648215435	0.8856943999951751
3397	(0.1, 0.1, 0.15, 0.2, 0.2, 0.25)	0.8688646656513692	0.8871962512836885
6405	(0.2, 0.05, 0.05, 0.35, 0.3, 0.05)	0.8688637862599082	0.8851758592153733
793	(0.05, 0.1, 0.1, 0.35, 0.2, 0.2)	0.8688587497451763	0.8840080057060926
5563	(0.15, 0.15, 0.05, 0.3, 0.3, 0.05)	0.8688581901324284	0.8841312542635175
4211	(0.1, 0.25, 0.05, 0.15, 0.25, 0.2)	0.8688579502983935	0.8873091100207061
4033	(0.1, 0.2, 0.1, 0.15, 0.25, 0.2)	0.8688559516814365	0.8872117457021798
7965	(0.25, 0.15, 0.05, 0.2, 0.3, 0.05)	0.8688552321793319	0.8876901172216762
3996	(0.1, 0.2, 0.05, 0.3, 0.25, 0.1)	0.8688549124006187	0.8839034399776542
3988	(0.1, 0.2, 0.05, 0.25, 0.15, 0.25)	0.8688503555539566	0.8868946245095345
7969	(0.25, 0.15, 0.05, 0.25, 0.25, 0.05)	0.8688496360518522	0.8872385644751889
4040	(0.1, 0.2, 0.1, 0.2, 0.2, 0.2)	0.8688482769923213	0.8866089633475408
4851	(0.15, 0.05, 0.05, 0.4, 0.25, 0.1)	0.8688481970476432	0.884656910067725
1657	(0.05, 0.2, 0.1, 0.25, 0.2, 0.2)	0.8688452390945465	0.884740327053641
853	(0.05, 0.1, 0.15, 0.2, 0.35, 0.15)	0.8688451591498683	0.884001833069025
2912	(0.1, 0.05, 0.15, 0.15, 0.35, 0.2)	0.868844519592442	0.8869875831672532
6707	(0.2, 0.1, 0.05, 0.15, 0.4, 0.1)	0.8688398028564235	0.8879994715720063
3405	(0.1, 0.1, 0.15, 0.25, 0.2, 0.2)	0.8688390034096405	0.886048973231299
1321	(0.05, 0.15, 0.15, 0.15, 0.25, 0.25)	0.8688354058991178	0.8865142769797015
6942	(0.2, 0.15, 0.05, 0.15, 0.25, 0.2)	0.8688328476694127	0.8897360636933215
5245	(0.15, 0.1, 0.05, 0.35, 0.15, 0.2)	0.868828930380177	0.886681919833999
7600	(0.25, 0.05, 0.1, 0.25, 0.25, 0.1)	0.8688282108780723	0.8880434182348934
1919	(0.05, 0.25, 0.05, 0.25, 0.25, 0.15)	0.8688279710440375	0.8836909944586367
1579	(0.05, 0.2, 0.05, 0.15, 0.4, 0.15)	0.8688270117078982	0.8845569070646505
4843	(0.15, 0.05, 0.05, 0.35, 0.15, 0.25)	0.8688257325930456	0.8872848592531946
75	(0.05, 0.05, 0.05, 0.35, 0.15, 0.35)	0.8688250930356194	0.8860969328936028
6765	(0.2, 0.1, 0.1, 0.15, 0.3, 0.15)	0.8688220551378446	0.8888266049390395
4896	(0.15, 0.05, 0.1, 0.15, 0.4, 0.15)	0.8688194169634613	0.8874790146046163
3389	(0.1, 0.1, 0.15, 0.15, 0.25, 0.25)	0.8688179779592522	0.8877983661139627
7539	(0.25, 0.05, 0.05, 0.2, 0.4, 0.05)	0.8688177381252173	0.887473894300077
273	(0.05, 0.05, 0.15, 0.3, 0.25, 0.2)	0.8688171785124694	0.884207320628193
6779	(0.2, 0.1, 0.1, 0.25, 0.3, 0.05)	0.8688144603934078	0.8858691814335622
6732	(0.2, 0.1, 0.05, 0.35, 0.25, 0.05)	0.8688130213891987	0.8852685822762575
6725	(0.2, 0.1, 0.05, 0.3, 0.15, 0.2)	0.8688124617764507	0.8880629020931176
253	(0.05, 0.05, 0.15, 0.2, 0.2, 0.35)	0.8688096637127108	0.8871139180432117
1600	(0.05, 0.2, 0.05, 0.3, 0.15, 0.25)	0.8688058263681533	0.8851310958167928
709	(0.05, 0.1, 0.05, 0.4, 0.25, 0.15)	0.8688050269213704	0.8825767549356909
1203	(0.05, 0.15, 0.05, 0.35, 0.15, 0.25)	0.8688017491895608	0.8848438404495516
6771	(0.2, 0.1, 0.1, 0.2, 0.2, 0.2)	0.8688003101853518	0.8888391858100089
3776	(0.1, 0.15, 0.15, 0.2, 0.25, 0.15)	0.8688000703513169	0.8856631127355356
7134	(0.2, 0.2, 0.05, 0.2, 0.3, 0.05)	0.8687985514024295	0.8863700288910827
2848	(0.1, 0.05, 0.1, 0.25, 0.4, 0.1)	0.8687955135046548	0.8838300986830326
150	(0.05, 0.05, 0.1, 0.15, 0.45, 0.2)	0.8687950338365851	0.8853381226086136
1329	(0.05, 0.15, 0.15, 0.2, 0.2, 0.25)	0.8687944742238372	0.885892458400824
1658	(0.05, 0.2, 0.1, 0.25, 0.25, 0.15)	0.8687917561047755	0.8837240879606751
7132	(0.2, 0.2, 0.05, 0.2, 0.2, 0.15)	0.868787678926183	0.8883129253072592
861	(0.05, 0.1, 0.15, 0.25, 0.3, 0.15)	0.8687871193134351	0.8836331475825063
6376	(0.2, 0.05, 0.05, 0.15, 0.3, 0.25)	0.8687869594240786	0.8903485997569144
87	(0.05, 0.05, 0.05, 0.4, 0.3, 0.15)	0.8687844811390517	0.8823140330521627
2918	(0.1, 0.05, 0.15, 0.2, 0.2, 0.3)	0.8687844811390517	0.8877143601359602
3391	(0.1, 0.1, 0.15, 0.15, 0.35, 0.15)	0.8687824025774163	0.8861178931586574
7594	(0.25, 0.05, 0.1, 0.2, 0.25, 0.15)	0.8687807237391725	0.889188324612481
1331	(0.05, 0.15, 0.15, 0.2, 0.3, 0.15)	0.868774647943623	0.8840817553685607
3673	(0.1, 0.15, 0.05, 0.35, 0.15, 0.2)	0.86877432816491	0.8854141497071499
5554	(0.15, 0.15, 0.05, 0.2, 0.4, 0.05)	0.8687737685521619	0.884734539224737
6773	(0.2, 0.1, 0.1, 0.2, 0.35, 0.05)	0.868772089713918	0.8862164904339519
5603	(0.15, 0.15, 0.1, 0.15, 0.35, 0.1)	0.8687704908203523	0.8866138873213848
4924	(0.15, 0.05, 0.1, 0.35, 0.2, 0.15)	0.8687696913735696	0.8858172637444366
3352	(0.1, 0.1, 0.1, 0.35, 0.2, 0.15)	0.8687692117054998	0.8845249130145074
6383	(0.2, 0.05, 0.05, 0.2, 0.2, 0.3)	0.868767293033221	0.8901250968931249
272	(0.05, 0.05, 0.15, 0.3, 0.2, 0.25)	0.8687662537524034	0.8849731438456264
6399	(0.2, 0.05, 0.05, 0.3, 0.15, 0.25)	0.8687648946928727	0.8885520796540961
1256	(0.05, 0.15, 0.1, 0.15, 0.4, 0.15)	0.8687593785100709	0.884489714847413
6458	(0.2, 0.05, 0.1, 0.25, 0.35, 0.05)	0.8687589787866796	0.8857008553484441
1171	(0.05, 0.15, 0.05, 0.15, 0.45, 0.15)	0.8687574598377923	0.8843704086103543
2856	(0.1, 0.05, 0.1, 0.3, 0.35, 0.1)	0.8687544219400175	0.8835471704443205
4977	(0.15, 0.05, 0.15, 0.25, 0.2, 0.2)	0.868752583212417	0.8871197844043942
37	(0.05, 0.05, 0.05, 0.15, 0.5, 0.2)	0.8687521834890257	0.8851676997116672
775	(0.05, 0.1, 0.1, 0.25, 0.15, 0.35)	0.8687501049273901	0.8867062334273335
3337	(0.1, 0.1, 0.1, 0.25, 0.15, 0.3)	0.868749225535929	0.8873237484373647
5798	(0.15, 0.2, 0.05, 0.25, 0.3, 0.05)	0.8687490656465726	0.8844332187264677
4972	(0.15, 0.05, 0.15, 0.2, 0.35, 0.1)	0.8687480263657548	0.8858342581294416
3994	(0.1, 0.2, 0.05, 0.3, 0.15, 0.2)	0.8687466673062241	0.885679824404339
3345	(0.1, 0.1, 0.1, 0.3, 0.15, 0.25)	0.8687464274721892	0.8863295533548928
784	(0.05, 0.1, 0.1, 0.3, 0.15, 0.3)	0.8687457079700847	0.8857223025136234
5979	(0.15, 0.25, 0.05, 0.2, 0.25, 0.1)	0.8687449884679802	0.8861141079028476
4962	(0.15, 0.05, 0.15, 0.15, 0.3, 0.2)	0.8687405115659963	0.8881728551358414
7138	(0.2, 0.2, 0.05, 0.25, 0.25, 0.05)	0.8687401118426048	0.8858879585012823
243	(0.05, 0.05, 0.15, 0.15, 0.25, 0.35)	0.8687370739448302	0.8877372287353752
2824	(0.1, 0.05, 0.1, 0.15, 0.25, 0.35)	0.8687366742214387	0.8891390691675868
8392	(0.3, 0.05, 0.05, 0.3, 0.25, 0.05)	0.8687364343874039	0.887897489555521
8574	(0.3, 0.1, 0.05, 0.25, 0.25, 0.05)	0.8687317975960634	0.8882799574568659
7552	(0.25, 0.05, 0.05, 0.35, 0.25, 0.05)	0.8687315577620287	0.8864550557887021
6441	(0.2, 0.05, 0.1, 0.15, 0.3, 0.2)	0.8687313179279939	0.8894551066147927
5284	(0.15, 0.1, 0.1, 0.15, 0.4, 0.1)	0.8687309182046024	0.8864793379691251
794	(0.05, 0.1, 0.1, 0.35, 0.25, 0.15)	0.8687300388131414	0.88289660119839
147	(0.05, 0.05, 0.1, 0.15, 0.25, 0.4)	0.8687297190344282	0.8885010336732586
3972	(0.1, 0.2, 0.05, 0.15, 0.2, 0.3)	0.868729079477002	0.8887397089731984
2935	(0.1, 0.05, 0.15, 0.3, 0.2, 0.2)	0.8687290794770017	0.8855447253261318
6442	(0.2, 0.05, 0.1, 0.15, 0.35, 0.15)	0.8687278803068277	0.8887157173622051
2936	(0.1, 0.05, 0.15, 0.3, 0.25, 0.15)	0.8687264413026186	0.8847243143221138
6719	(0.2, 0.1, 0.05, 0.25, 0.15, 0.25)	0.8687258017451923	0.8889621830641434
338	(0.05, 0.05, 0.2, 0.2, 0.25, 0.25)	0.8687250822430879	0.8856905283538591
1157	(0.05, 0.15, 0.05, 0.1, 0.35, 0.3)	0.8687249223537312	0.8882984989277516
5341	(0.15, 0.1, 0.15, 0.15, 0.3, 0.15)	0.868723163570809	0.887447334683586
1269	(0.05, 0.15, 0.1, 0.25, 0.15, 0.3)	0.8687198058943211	0.8861120032377915
162	(0.05, 0.05, 0.1, 0.2, 0.45, 0.15)	0.8687186866688252	0.8835360581269536
246	(0.05, 0.05, 0.15, 0.15, 0.4, 0.2)	0.8687162083837985	0.885344648640933
3769	(0.1, 0.15, 0.15, 0.15, 0.3, 0.15)	0.8687134902647368	0.8861491490053858
